CATEGORIA	NOMBRE_LIBRO	UM	VU_LIBRO	MATCH_IDU	UM_IDU	VU_IDU	RATIO	PUNTAJE	BANDERA
RED DE MEDIA TENSIÓN	Suministro e instalación de cable 3x185 XLPE Al	ML	229288	CABLE DE MEDIA TENSION XLPE 4/0 ALUMINIO. SUMINISTRO E INSTALACION.	ML	56671	4.05	0.67	caro frente a IDU
RED DE MEDIA TENSIÓN	Ramming 51"	ML	8041534.4854638					0	sin referencia
RED DE MEDIA TENSIÓN	Caja de lanzamiento para red de media tensión	UN	11526743.143464					0.18	sin referencia
RED DE MEDIA TENSIÓN	Caja de llegada para red de media tensión	UN	11526743.143464					0.18	sin referencia
RED DE MEDIA TENSIÓN	Suministro de tubería TDP 6"	ML	93174	TUBERÍA HG Ø1 1/2". (INCLUYE SUMINISTRO E INSTALACIÓN).	ML	45332	2.06	0.57	caro frente a IDU
RED DE MEDIA TENSIÓN	Retiro de estructura de MT según norma LA-212/LA-202/LA-231/LA-206 o similar	UN	149521.4322855					0.17	sin referencia
RED DE MEDIA TENSIÓN	Retiro de Caja de borneras para derivación de acometidas, estructuras de BT o similares	UN	146080.230123867					0.25	sin referencia
RED DE MEDIA TENSIÓN	Retiro de red de MT 3x2ACSR	ML	15265.8184411517					0.4	sin referencia
RED DE ALUMBRADO PÚBLICO	Suministro e instalación Caja de paso en mamposteria según norma CS-274	UN	964228.37537974	CAJA METÁLICA DE PASO 30CMX30CMX10CM (INCLUYE SUMINISTRO E INSTALACIÓN)	UN	116024	8.31	0.57	caro frente a IDU
RED DE ALUMBRADO PÚBLICO	Suministro e instalación Caja de paso en mamposteria según norma CS-275	UN	3192945.91074047	CAJA METÁLICA DE PASO 30CMX30CMX10CM (INCLUYE SUMINISTRO E INSTALACIÓN)	UN	116024	27.52	0.57	caro frente a IDU
RED DE ALUMBRADO PÚBLICO	Suministro e instalación de luminaria LED DECOLED 100 W (Incluye brazo)	UN	3927668.68574674					0.47	sin referencia
RED DE ALUMBRADO PÚBLICO	Suministro e instalación poste de concreto 10 m. Tipo recto AP  (Incluye ahoyada, hincada y plomada)	UN	2071401.95859591					0.5	sin referencia
RED DE ALUMBRADO PÚBLICO	Suministro e instalación poste de concreto 12 m. Tipo recto AP  (Incluye ahoyada, hincada y plomada)	UN	2478929.41871879					0.5	sin referencia
RED DE ALUMBRADO PÚBLICO	Transformador tipo pedestal 30 KVA 11400 / 380 / 220V (Incluye obra civil, cerramiento en malla eslabonada y todos los elementos eléctricos necesarios para su correcto funcionamiento)	UN	196438343.659188					0.31	sin referencia
RED DE ALUMBRADO PÚBLICO	Suministro e instalación de Barraje preformado de B.T. para fusibles limitadores de corriente de cable de 6 salidas según norma AP820	UN	1474887.56377866					0.27	sin referencia
RED DE ALUMBRADO PÚBLICO	Suministro e instalación de tuberia 2Ф3" TDP (incluye excavación, retiro de escombros y relleno)	ML	174404.481476632					0.53	sin referencia
RED DE ALUMBRADO PÚBLICO	Suministro e instalación de cable 4x4 THW Al	ML	34491.8758567687					0.5	sin referencia
RED DE ALUMBRADO PÚBLICO	Suministro e instalación de alambre 2x12 AWG-THW (Acometida para luminarias)	ML	11926.5770462529					0.5	sin referencia
RED DE ALUMBRADO PÚBLICO	Suministro e instalación de empalmes en resina (Juegox2)	JG	338195.731257832					0	sin referencia
RED DE ALUMBRADO PÚBLICO	Suministro e instalación de malla a tierra de iluminación exterior conformada por 1 Varilla copper de 2.4 m, soldadura exotérmica, 1 Empalme bimetálico y 1 m de Cable de Cobre 2/0 AWG	UN	436629.767988621					0.44	sin referencia
INDICADORES RED DE ALUMBRADO PÚBLICO	Indicador de red de alumbrado público parques	M2	29726.4785848146					0.2	sin referencia
RED DE MEDIA TENSIÓN	Retiro y transporte de poste de 12m 510kgF	UN	495459.655164225					0.4	sin referencia
RED DE ACUEDUCTO	Suministro tubería PVC presión Ø1"	ML	9728	TUBERIA CONDUIT PVC D=1" (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	9728	1	0.67	ok
RED DE ACUEDUCTO	Suministro tubería PVC presión Ø2"	ML	21606	TUBERIA CONDUIT PVC D=1" (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	9728	2.22	0.67	caro frente a IDU
RED DE ACUEDUCTO	Suministro tubería PVC presión Ø3"	ML	31829	TUBERIA CONDUIT PVC D=1" (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	9728	3.27	0.67	caro frente a IDU
RED DE ACUEDUCTO	Suministro tubería PVC presión Ø4"	ML	46152	TUBERIA CONDUIT PVC D=1" (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	9728	4.74	0.67	caro frente a IDU
RED DE ACUEDUCTO	Suministro tubería PVC presión Ø6"	ML	93174	TUBERIA CONDUIT PVC D=1" (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	9728	9.58	0.67	caro frente a IDU
RED DE ACUEDUCTO	Suministro tubería PVC presión Ø8"	ML	160366	TUBERIA CONDUIT PVC D=1" (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	9728	16.48	0.67	caro frente a IDU
RED DE ACUEDUCTO	Suministro tubería PVC presión Ø10"	ML	242906	TUBERÍA PVC SANITARIA D=10" TIPO U.S. (Incluye suministro e instalación)	ML	242906	1	0.73	ok
RED DE ACUEDUCTO	Suministro tubería PVC presión Ø12"	ML	533659	TUBERIA PVC D=12" TIPO U.M. RDE 21 (SUMINISTRO E INSTALACIÓN)	ML	533659	1	0.67	ok
RED DE ACUEDUCTO	Suministro tubería y piezas especiales HD Ø4"	ML	339200					0.44	sin referencia
RED DE ACUEDUCTO	Instalación tubería PVC presión Ø1"	ML	2541.76357140814	TUBERIA CONDUIT PVC D=1" (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	9728	0.26	0.67	BARATO frente a IDU
RED DE ACUEDUCTO	Instalación tubería PVC presión Ø2"	ML	5083.52714281628	TUBERIA CONDUIT PVC D=1" (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	9728	0.52	0.67	BARATO frente a IDU
RED DE ACUEDUCTO	Instalación tubería PVC presión Ø3"	ML	7625.29071422442	TUBERIA CONDUIT PVC D=1" (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	9728	0.78	0.67	ok
RED DE ACUEDUCTO	Instalación tubería PVC presión Ø4"	ML	10167.0542856326	TUBERIA CONDUIT PVC D=1" (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	9728	1.05	0.67	ok
RED DE ACUEDUCTO	Instalación tubería PVC presión Ø6"	ML	15250.5814284488	TUBERIA CONDUIT PVC D=1" (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	9728	1.57	0.67	ok
RED DE ACUEDUCTO	Instalación tubería PVC presión Ø8"	ML	20334.1085712651	TUBERIA CONDUIT PVC D=1" (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	9728	2.09	0.67	caro frente a IDU
RED DE ACUEDUCTO	Instalación tubería PVC presión Ø10"	ML	25417.6357140814	TUBERÍA PVC SANITARIA D=10" TIPO U.S. (Incluye suministro e instalación)	ML	242906	0.1	0.73	BARATO frente a IDU
RED DE ACUEDUCTO	Instalación tubería PVC presión Ø12"	ML	30501.1628568977	TUBERIA PVC D=12" TIPO U.M. RDE 21 (SUMINISTRO E INSTALACIÓN)	ML	533659	0.06	0.67	BARATO frente a IDU
RED DE ACUEDUCTO	Instalación tubería y piezas especiales HD Ø4"	ML	127200					0.44	sin referencia
RED DE ACUEDUCTO	Construcción y conexión de acometida Ø1"	UN	1590000					0.33	sin referencia
RED DE ACUEDUCTO	Construcción y conexión de acometida Ø2"	UN	2120000					0.33	sin referencia
RED DE ACUEDUCTO	Construcción y conexión de acometida Ø3"	UN	2650000					0.33	sin referencia
RED DE ACUEDUCTO	Construcción y conexión de acometida Ø4"	UN	3392000					0.33	sin referencia
RED DE ACUEDUCTO	Acometida domiciliaria Ø1/2" con collar Ø4" y cajilla de medidor	UN	2332000					0.5	sin referencia
RED DE ACUEDUCTO	Codo 11,25° según diámetro	UN	901000					0.55	sin referencia
RED DE ACUEDUCTO	Codo 22,5° según diámetro	UN	1060000					0.44	sin referencia
RED DE ACUEDUCTO	Codo 45° según diámetro	UN	1166000					0.5	sin referencia
RED DE ACUEDUCTO	Codo 90° según diámetro	UN	1325000					0.5	sin referencia
RED DE ACUEDUCTO	Tee igual o reducida según diámetros	UN	1696000					0.44	sin referencia
RED DE ACUEDUCTO	Reducción concéntrica según diámetros	UN	1272000					0.5	sin referencia
RED DE ACUEDUCTO	Tapón según diámetro	UN	477000					0.33	sin referencia
RED DE ACUEDUCTO	Unión Dresser / unión de reparación	UN	3180000	UNION DRESSER D=3" (SUMINISTRO E INSTALACIÓN)	UN	239492	13.28	0.75	caro frente a IDU
RED DE ACUEDUCTO	Niples, pasamuros, bridas y piezas especiales	UN	2120000					0.15	sin referencia
RED DE ACUEDUCTO	Anclaje de concreto para accesorios	UN	689000					0.25	sin referencia
RED DE ACUEDUCTO	Cárcamo o placa de protección para tubería (Red de acueducto)	UN	9010000					0.18	sin referencia
RED DE ACUEDUCTO	Tubería de acero al carbón SCH 40 Ø4"	ML	445200	TUBERIA ACERO CARBON ASTM A=53 SCH 40 DE D=12", SUMINISTRO E INSTALACION. (INCLUYE TRANSPORTE).	ML	871759	0.51	0.62	BARATO frente a IDU
RED DE ACUEDUCTO	Válvula de compuerta Ø4"	UN	3038072					0.5	sin referencia
RED DE ACUEDUCTO	Válvula de compuerta Ø6"	UN	2247570					0.5	sin referencia
RED DE ACUEDUCTO	Válvula de compuerta Ø8"	UN	3785326					0.5	sin referencia
RED DE ACUEDUCTO	Válvula de compuerta Ø12"	UN	7593696					0.46	sin referencia
RED DE ACUEDUCTO	Válvula ventosa	UN	7420000					0.33	sin referencia
RED DE ACUEDUCTO	Válvula de purga	UN	5300000					0.33	sin referencia
RED DE ACUEDUCTO	Válvula de cierre permanente VCP	UN	10619048					0.35	sin referencia
RED DE ACUEDUCTO	Caja convencional para válvula	UN	1010000					0.4	sin referencia
RED DE ACUEDUCTO	Caja estructural para válvula Ø12"	UN	37100000					0.38	sin referencia
RED DE ACUEDUCTO	Hidrante de torre Ø4"	UN	7420000					0.22	sin referencia
RED DE ACUEDUCTO	Válvula de pie y accesorios para hidrante	UN	2120000					0.36	sin referencia
RED DE ACUEDUCTO	Kit de nivelación para hidrante de tráfico	UN	530000	HIDRANTE EXTREMO BRIDA D=4" TIPO TRÁFICO (SUMINISTRO E INSTALACIÓN. NO INCLUYE KIT DE NIVELACIÓN)	UN	6261344	0.08	0.67	BARATO frente a IDU
RED DE ACUEDUCTO	Obra civil VRP asimétrica costado norte	UN	159000000					0.15	sin referencia
RED DE ACUEDUCTO	Equipamiento hidromecánico VRP costado norte	UN	371000000					0.09	sin referencia
RED DE ACUEDUCTO	Obra civil VRP simétrica costado sur	UN	159000000					0.15	sin referencia
RED DE ACUEDUCTO	Equipamiento hidromecánico VRP costado sur	UN	371000000					0.08	sin referencia
RED DE ACUEDUCTO	Localización y replanteo topográfico	ML	4770					0	sin referencia
RED DE ACUEDUCTO	Excavación manual en material común	M3	58471	EXCAVACION MANUAL EN MATERIAL COMUN. INCLUYE CARGUE.	M3	58471	1	0.89	ok
RED DE ACUEDUCTO	Excavación mecánica en material común	M3	117926	EXCAVACIÓN MECÁNICA EN MATERIAL COMÚN (INCLUYE CARGUE)	M3	5998	19.66	0.89	caro frente a IDU
RED DE ACUEDUCTO	Excavación en conglomerado	M3	79500					0.4	sin referencia
RED DE ACUEDUCTO	Cargue, transporte y disposición de sobrantes	M3	117926	DEMOLICION PAVIMENTO ASFALTICO (INCLUYE CARGUE). NO INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL DE SOBRANTES.	M3	43555	2.71	0.67	caro frente a IDU
RED DE ACUEDUCTO	Cama y atraque en arena de peña	M3	166177					0.33	sin referencia
RED DE ACUEDUCTO	Relleno inicial alrededor de tubería	M3	102398					0.2	sin referencia
RED DE ACUEDUCTO	Relleno con material seleccionado de excavación	M3	48122	RELLENO EN MATERIAL SELECCIONADO PROVENIENTE DE LA EXCAVACIÓN (EXTENDIDO MANUAL, HUMEDECIMIENTO Y COMPACTACIÓN)	M3	48122	1	0.62	ok
RED DE ACUEDUCTO	Relleno y conformación con recebo	M3	102398					0.31	sin referencia
RED DE ACUEDUCTO	Geotextil NT 1600	M2	7973.6721444924					0.15	sin referencia
RED DE ACUEDUCTO	Entibado temporal de zanja	M2	52205					0.29	sin referencia
RED DE ACUEDUCTO	Manejo y agotamiento de aguas	DÍA	848000					0	sin referencia
RED DE ACUEDUCTO	Cinta preventiva para red	ML	508.013338690341					0.27	sin referencia
RED DE ACUEDUCTO	Demolición de pavimento flexible	M2	58300	REHABILITACIÓN DE PAVIMENTO FLEXIBLE E= 0.12M	M2	351451	0.17	0.57	BARATO frente a IDU
RED DE ACUEDUCTO	Reposición de pavimento flexible y estructura	M2	477000	FRESADO Y REPOSICIÓN DE PAVIMENTO FLEXIBLE E=0.12M	M2	188913	2.52	0.67	caro frente a IDU
RED DE ACUEDUCTO	Demolición y reposición de andén	M2	212000					0.29	sin referencia
RED DE ACUEDUCTO	Empate a red existente Ø4"	UN	8480000					0.29	sin referencia
RED DE ACUEDUCTO	Empate a red existente Ø6"	UN	10600000					0.29	sin referencia
RED DE ACUEDUCTO	Empate a red existente Ø10"	UN	15900000					0.25	sin referencia
RED DE ACUEDUCTO	Empate a red existente Ø12"	UN	21200000					0.25	sin referencia
RED DE ACUEDUCTO	Empate mediante tee	UN	12720000					0.29	sin referencia
RED DE ACUEDUCTO	Conexión especial Ø6" × Ø12"	UN	9697831					0.25	sin referencia
RED DE ACUEDUCTO	Retiro de red existente	ML	4120					0.44	sin referencia
RED DE ACUEDUCTO	Taponamiento o abandono de red existente	UN	2120000					0.25	sin referencia
RED DE ACUEDUCTO	Prueba hidrostática, lavado y desinfección	ML	19893.1469227118					0.08	sin referencia
RED DE ACUEDUCTO	Pruebas de válvulas, hidrantes y ventosas	UN	159000					0.14	sin referencia
RED DE ACUEDUCTO	Planos récord y levantamiento final (Red de acueducto)	GB	37100000					0	sin referencia
RED DE ACUEDUCTO	Manual de operación, entrega y puesta en servicio	GB	21200000					0	sin referencia
RED DE ALCANTARILLADO SANITARIO	Suministro tubería PVC flexible Ø8"	UN	448151.710771605					0.5	sin referencia
RED DE ALCANTARILLADO SANITARIO	Suministro tubería PVC flexible Ø10"	UN	654546.724141644	UNION PVC TIPO U.M. D= 10" (SUMINISTRO E INSTALACIÓN)	UN	812081	0.81	0.6	ok
RED DE ALCANTARILLADO SANITARIO	Suministro tubería PVC flexible Ø12"	UN	941852.756323293	UNION PVC TIPO U.M. D= 12" (SUMINISTRO E INSTALACIÓN)	UN	1249210	0.75	0.6	ok
RED DE ALCANTARILLADO SANITARIO	Suministro tubería PVC flexible Ø14"	UN	1411491.65208809					0.44	sin referencia
RED DE ALCANTARILLADO SANITARIO	Suministro tubería PVC flexible Ø16"	UN	1726406.78612671					0.44	sin referencia
RED DE ALCANTARILLADO SANITARIO	Suministro tubería PVC flexible Ø18"	UN	2229654.29142004					0.44	sin referencia
RED DE ALCANTARILLADO SANITARIO	Suministro tubería PVC flexible Ø24"	UN	3983204.5312494					0.44	sin referencia
RED DE ALCANTARILLADO SANITARIO	Suministro tubería PVC flexible Ø30"	UN	5951739.38991858					0.44	sin referencia
RED DE ALCANTARILLADO SANITARIO	Instalación tubería PVC flexible Ø8"	ML	28467.7519997712	TUBERIA CONDUIT PVC D=1" (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	9728	2.93	0.67	caro frente a IDU
RED DE ALCANTARILLADO SANITARIO	Instalación tubería PVC flexible Ø10"	ML	35584.689999714	TUBERÍA PVC SANITARIA D=10" TIPO U.S. (Incluye suministro e instalación)	ML	242906	0.15	0.73	BARATO frente a IDU
RED DE ALCANTARILLADO SANITARIO	Instalación tubería PVC flexible Ø12"	ML	42701.6279996568	TUBERIA PVC D=12" TIPO U.M. RDE 21 (SUMINISTRO E INSTALACIÓN)	ML	533659	0.08	0.67	BARATO frente a IDU
RED DE ALCANTARILLADO SANITARIO	Instalación tubería PVC flexible Ø14"	ML	49818.5659995995	TUBERIA PVC D=14" TIPO U.M. RDE 21 (SUMINISTRO E INSTALACIÓN)	ML	641522	0.08	0.67	BARATO frente a IDU
RED DE ALCANTARILLADO SANITARIO	Instalación tubería PVC flexible Ø16"	ML	56935.5039995423	TUBERIA CONDUIT PVC D=1" (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	9728	5.85	0.6	caro frente a IDU
RED DE ALCANTARILLADO SANITARIO	Instalación tubería PVC flexible Ø18"	ML	64052.4419994851	TUBERIA CONDUIT PVC D=1" (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	9728	6.58	0.6	caro frente a IDU
RED DE ALCANTARILLADO SANITARIO	Instalación tubería PVC flexible Ø24"	ML	85403.2559993135	TUBERIA CONDUIT PVC D=1" (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	9728	8.78	0.6	caro frente a IDU
RED DE ALCANTARILLADO SANITARIO	Instalación tubería PVC flexible Ø30"	ML	106754.069999142	TUBERIA CONDUIT PVC D=1" (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	9728	10.97	0.6	caro frente a IDU
RED DE ALCANTARILLADO SANITARIO	Excavación manual complementaria	M3	58471					0.5	sin referencia
RED DE ALCANTARILLADO SANITARIO	Cimentación de tubería modelo 4	ML	148400					0.33	sin referencia
RED DE ALCANTARILLADO SANITARIO	Cimentación de tubería modelo 4.1	ML	190800					0.33	sin referencia
RED DE ALCANTARILLADO SANITARIO	Relleno y conformación con granular/recebo B-400	M3	136342.969376722					0.43	sin referencia
RED DE ALCANTARILLADO SANITARIO	Entibado continuo E-1A, H≤2,00 m	M2	52205					0.33	sin referencia
RED DE ALCANTARILLADO SANITARIO	Entibado continuo E-1B, 2,00<H≤3,00 m	M2	95400					0.31	sin referencia
RED DE ALCANTARILLADO SANITARIO	Entibado E-2, H>3,00 m	M2	125356.271004673					0.33	sin referencia
RED DE ALCANTARILLADO SANITARIO	Manejo, bombeo y agotamiento de aguas	DÍA	1590000					0	sin referencia
RED DE ALCANTARILLADO SANITARIO	Cárcamo o placa de protección para tubería (Red de alcantarillado sanitario)	UN	12720000					0.19	sin referencia
RED DE ALCANTARILLADO SANITARIO	Base de pozo de inspección	UN	1908000					0.44	sin referencia
RED DE ALCANTARILLADO SANITARIO	Cañuela y acabado interior de pozo	UN	954000					0.22	sin referencia
RED DE ALCANTARILLADO SANITARIO	Anillo/cilindro prefabricado de pozo	ML	1916374.23154609					0.22	sin referencia
RED DE ALCANTARILLADO SANITARIO	Cono de reducción para pozo	UN	1272000					0.29	sin referencia
RED DE ALCANTARILLADO SANITARIO	Marco y tapa de pozo	UN	1590000					0.44	sin referencia
RED DE ALCANTARILLADO SANITARIO	Pasos o escalera de acceso	UN	106000					0.22	sin referencia
RED DE ALCANTARILLADO SANITARIO	Adecuación y conexión a pozo existente	UN	2120000					0.25	sin referencia
RED DE ALCANTARILLADO SANITARIO	Demolición de pozo existente	UN	848000.854594823	DEMOLICION SUMIDERO EXISTENTE (INCLUYE CARGUE)	UN	201905	4.2	0.57	caro frente a IDU
RED DE ALCANTARILLADO SANITARIO	Construcción de conexión domiciliaria sanitaria Ø8"	UN	1272000					0.29	sin referencia
RED DE ALCANTARILLADO SANITARIO	Empate de domiciliaria a pozo o colector	UN	848000					0.29	sin referencia
RED DE ALCANTARILLADO SANITARIO	Accesorios de conexión domiciliaria	UN	530000					0.33	sin referencia
RED DE ALCANTARILLADO SANITARIO	Conexión de tramo existente a pozo nuevo	UN	1226359					0.24	sin referencia
RED DE ALCANTARILLADO SANITARIO	Empate a colector sanitario existente	UN	3180000					0.25	sin referencia
RED DE ALCANTARILLADO SANITARIO	Taponamiento de colector abandonado con mampostería	UN	2120000					0.14	sin referencia
RED DE ALCANTARILLADO SANITARIO	Retiro/demolición de tubería existente	ML	424000					0.55	sin referencia
RED DE ALCANTARILLADO SANITARIO	Abandono controlado de tubería existente	ML	106000					0.36	sin referencia
RED DE ALCANTARILLADO SANITARIO	Manejo provisional o bypass de aguas residuales	DÍA	1590000					0	sin referencia
RED DE ALCANTARILLADO SANITARIO	Limpieza interna de tubería y pozos	ML	10600					0.29	sin referencia
RED DE ALCANTARILLADO SANITARIO	Inspección CCTV	ML	15500					0.4	sin referencia
RED DE ALCANTARILLADO SANITARIO	Verificación de cotas y pendientes	ML	5300					0	sin referencia
RED DE ALCANTARILLADO SANITARIO	Plan de manejo de tránsito y señalización	ML	100612.152505191					0.2	sin referencia
RED DE ALCANTARILLADO SANITARIO	Planos récord y levantamiento final (Red de alcantarillado sanitario)	GB	42400000					0	sin referencia
RED DE ALCANTARILLADO SANITARIO	Manual, entrega y puesta en servicio	GB	21200000					0	sin referencia
RED DE ACUEDUCTO	Codo 11,25° Ø4"	UN	311640	CODO G.RAD. PVC 11.25° TIPO U.M. D=2" (SUMINISTRO E INSTALACIÓN)	UN	54400	5.73	0.6	caro frente a IDU
RED DE ACUEDUCTO	Codo 11,25° Ø6"	UN	304534	CODO G.RAD. PVC 11.25° TIPO U.M. D=2" (SUMINISTRO E INSTALACIÓN)	UN	54400	5.6	0.6	caro frente a IDU
RED DE ACUEDUCTO	Codo 11,25° Ø8"	UN	606781	CODO G.RAD. PVC 11.25° TIPO U.M. D=2" (SUMINISTRO E INSTALACIÓN)	UN	54400	11.15	0.6	caro frente a IDU
RED DE ACUEDUCTO	Codo 11,25° Ø12"	UN	1690591	CODO G.RAD. PVC 11.25° TIPO U.M. D=12" (SUMINISTRO E INSTALACIÓN)	UN	1690591	1	0.67	ok
RED DE ACUEDUCTO	Codo 22,5° Ø6"	UN	338771					0.5	sin referencia
RED DE ACUEDUCTO	Codo 22,5° Ø8"	UN	703493					0.5	sin referencia
RED DE ACUEDUCTO	Codo 22,5° Ø12"	UN	2095131	CODO G.RAD. PVC 22.5° TIPO U.M. D=12" (SUMINISTRO E INSTALACIÓN)	UN	2095131	1	0.6	ok
RED DE ACUEDUCTO	Codo 45° Ø6"	UN	328958	CODO PVC 45° D=1 1/2" (SUMINISTRO E INSTALACIÓN)	UN	19997	16.45	0.57	caro frente a IDU
RED DE ACUEDUCTO	Codo 45° Ø8"	UN	898567	CODO PVC 45° D=1 1/2" (SUMINISTRO E INSTALACIÓN)	UN	19997	44.94	0.57	caro frente a IDU
RED DE ACUEDUCTO	Codo 45° Ø12"	UN	2673808	CODO G.RAD. PVC 45º TIPO U.M. D=12" (SUMINISTRO E INSTALACIÓN)	UN	2673808	1	0.6	ok
RED DE ACUEDUCTO	Codo 90° Ø6"	UN	376664	CODO 90° CPVC TIPO E.L. Ø 1/2". SUMINISTRO E INSTALACIÓN.	UN	8950	42.09	0.57	caro frente a IDU
RED DE ACUEDUCTO	Codo 90° Ø8"	UN	1342870	CODO 90° CPVC TIPO E.L. Ø 1/2". SUMINISTRO E INSTALACIÓN.	UN	8950	150.04	0.57	caro frente a IDU
RED DE ACUEDUCTO	Codo 90° Ø12"	UN	1716140	CODO G.RAD. PVC 90º TIPO U.M. D=12" (SUMINISTRO E INSTALACIÓN)	UN	3937485	0.44	0.6	BARATO frente a IDU
RED DE ACUEDUCTO	Tee Ø6" × Ø1"	UN	754720					0.4	sin referencia
RED DE ACUEDUCTO	Tee Ø6" × Ø2"	UN	758258					0.4	sin referencia
RED DE ACUEDUCTO	Tee Ø6" × Ø4"	UN	1926775					0.4	sin referencia
RED DE ACUEDUCTO	Tee Ø6" × Ø6"	UN	752605					0.4	sin referencia
RED DE ACUEDUCTO	Tee Ø8" × Ø2"	UN	1117192					0.4	sin referencia
RED DE ACUEDUCTO	Tee Ø8" × Ø4"	UN	1257160					0.4	sin referencia
RED DE ACUEDUCTO	Tee Ø8" × Ø6"	UN	1380120					0.4	sin referencia
RED DE ACUEDUCTO	Tee Ø8" × Ø8"	UN	1505200					0.4	sin referencia
RED DE ACUEDUCTO	Tee Ø10" × Ø8"	UN	1878320					0.4	sin referencia
RED DE ACUEDUCTO	Tee Ø12" × Ø4"	UN	1992800					0.5	sin referencia
RED DE ACUEDUCTO	Tee Ø12" × Ø6"	UN	2129540					0.5	sin referencia
RED DE ACUEDUCTO	Tee Ø12" × Ø8"	UN	2268400					0.5	sin referencia
RED DE ACUEDUCTO	Tee Ø12" × Ø12"	UN	5065423	TEE PVC U.M. 12" X 12" (SUMINISTRO E INSTALACIÓN)	UN	5065423	1	0.67	ok
RED DE ACUEDUCTO	Reducción concéntrica Ø4" × Ø2"	UN	822560	REDUCCIÓN CONCENTRICA HD EL 4" X 3". SUMINISTRO E INSTALACIÓN.	UN	282870	2.91	0.57	caro frente a IDU
RED DE ACUEDUCTO	Reducción concéntrica Ø4" × Ø3"	UN	1005940	REDUCCIÓN CONCENTRICA HD EL 4" X 3". SUMINISTRO E INSTALACIÓN.	UN	282870	3.56	0.57	caro frente a IDU
RED DE ACUEDUCTO	Reducción concéntrica Ø6" × Ø2"	UN	1195680	REDUCCIÓN CONCENTRICA HD EL 4" X 3". SUMINISTRO E INSTALACIÓN.	UN	282870	4.23	0.57	caro frente a IDU
RED DE ACUEDUCTO	Reducción concéntrica Ø6" × Ø4"	UN	1598480	REDUCCIÓN CONCENTRICA HD EL 4" X 3". SUMINISTRO E INSTALACIÓN.	UN	282870	5.65	0.57	caro frente a IDU
RED DE ACUEDUCTO	Reducción concéntrica Ø8" × Ø4"	UN	2026720	REDUCCIÓN CONCENTRICA HD EL 4" X 3". SUMINISTRO E INSTALACIÓN.	UN	282870	7.16	0.57	caro frente a IDU
RED DE ACUEDUCTO	Reducción concéntrica Ø8" × Ø6"	UN	2476160	REDUCCIÓN CONCENTRICA HD EL 4" X 3". SUMINISTRO E INSTALACIÓN.	UN	282870	8.75	0.57	caro frente a IDU
RED DE ACUEDUCTO	Reducción concéntrica Ø12" × Ø8"	UN	3936840	REDUCCION CONCENTRICA HD 12"X6" (SUMINISTRO E INSTALACIÓN)	UN	1748855	2.25	0.6	caro frente a IDU
RED DE ACUEDUCTO	Tapón Ø1"	UN	98580					0.4	sin referencia
RED DE ACUEDUCTO	Tapón Ø2"	UN	227900					0.4	sin referencia
RED DE ACUEDUCTO	Tapón Ø3"	UN	369940					0.4	sin referencia
RED DE ACUEDUCTO	Tapón Ø4"	UN	522580					0.4	sin referencia
RED DE ACUEDUCTO	Tapón Ø6"	UN	850120					0.4	sin referencia
RED DE ACUEDUCTO	Tapón Ø8"	UN	897197					0.4	sin referencia
RED DE ACUEDUCTO	Tapón Ø12"	UN	1738875					0.4	sin referencia
RED DE ACUEDUCTO	Unión Ø12"	UN	3180000	UNION GIBAULT D=12" (SUMINISTRO E INSTALACIÓN)	UN	1041325	3.05	0.57	caro frente a IDU
RED DE ACUEDUCTO	Unión de reparación según diámetro	UN	3180000					0.5	sin referencia
RED DE ACUEDUCTO	Empate en tee Ø6" × Ø6"	UN	13389920					0.33	sin referencia
RED DE ACUEDUCTO	Empate en tee Ø8" × Ø2"	UN	10563960					0.33	sin referencia
RED DE ACUEDUCTO	Empate en tee Ø8" × Ø6"	UN	16361100					0.33	sin referencia
RED DE MEDIA TENSIÓN	Replanteo, localización y coordinación de la red de media tensión	GB	21200000					0	sin referencia
RED DE MEDIA TENSIÓN	Señalización y plan de manejo de tránsito para frentes de red MT	GB	37100000					0	sin referencia
RED DE MEDIA TENSIÓN	Excavación para canalización MT, incluye cargue	M3	118952					0.5	sin referencia
RED DE MEDIA TENSIÓN	Relleno en arena limpia para protección de ductos	M3	267915					0.31	sin referencia
