467	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > PARQUE DE NIÑOS	D5-07 arco con red y rocodromo	UN
468	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > PARQUE DE NIÑOS	D5-08 juego de rotacion	UN
469	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > PARQUE DE NIÑOS	D5-10,11,12 juegos de muelle	UN
470	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > PARQUE DE NIÑOS	D2-01 troncos de equilibrio en madera	UN
471	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > PARQUE DE NIÑOS	D2-02 laberinto de troncos	UN
473	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > ZONA GYM BIOSALUDABLE	Localizacion y replanteo	M2
474	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > ZONA GYM BIOSALUDABLE	Excavacion y retiro a maquina con batadero certificado	M3
475	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > ZONA GYM BIOSALUDABLE	Subabase granular SBG-B	M3
476	SI	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > ZONA GYM BIOSALUDABLE	Base granular BG	M3
477	SI	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > ZONA GYM BIOSALUDABLE	Geotextil tejido 2100	M2
478	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > ZONA GYM BIOSALUDABLE	Concreto 3000 psi	M3
479	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > ZONA GYM BIOSALUDABLE	Malla electrosoldada	KG
480	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > ZONA GYM BIOSALUDABLE	Mano de obra losa contrapiso	M2
481	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > ZONA GYM BIOSALUDABLE	Separadores losa	UN
482	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > ZONA GYM BIOSALUDABLE	superficie en caucho reciclado	M2
483	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > ZONA GYM BIOSALUDABLE	Maquinas gym	UN
485	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > BICIPARQUEO	Localizacion y replanteo	M2
486	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > BICIPARQUEO	Excavacion y retiro a maquina con batadero certificado	M3
487	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > BICIPARQUEO	Subabase granular SBG-B	M3
488	SI	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > BICIPARQUEO	Geotextil tejido 2100	M2
489	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > BICIPARQUEO	mortero de nivelacion	M3
490	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > BICIPARQUEO	Bicicletero enrollado (capacidad: 11 bicicletas)	UN
491	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > BICIPARQUEO	superficie en ecopavimento	M2
493	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > CANCHA SINTETICA	Localizacion y replanteo	M2
494	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > CANCHA SINTETICA	Descapote con botadero certificado	M2
495	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > CANCHA SINTETICA	Excavacion y retiro a maquina con batadero certificado	M3
496	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > CANCHA SINTETICA	Acabado sintetico	M2
497	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > CANCHA SINTETICA	Riego de arena y caucho	M2
498	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > CANCHA SINTETICA	Geotextil tejido 1600	M2
499	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > CANCHA SINTETICA	Mejoramiento en gravilla(material de filtro)	M3
500	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > CANCHA SINTETICA	Geomembrana impermable HDPE 1mm	M2
501	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > CANCHA SINTETICA	Subabase granular SBG-B	M3
503	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > CICLORUTA	Localizacion y replanteo	M2
504	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > CICLORUTA	Descapote con botadero certificado	M2
505	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > CICLORUTA	Excavacion y retiro a maquina con batadero certificado	M3
506	SI	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > CICLORUTA	Geotextil tejido 2400	M2
507	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > CICLORUTA	Mejoramiento en rajon 0,25m	M3
508	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > CICLORUTA	base granular 0,20m idu	M3
509	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > CICLORUTA	Subabase granular SBG-B	M3
510	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > CICLORUTA	Rodadura asfaltica MDC-II de 5.5cm	M2
511	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > CICLORUTA	Demarcacion cicloruta	ML
513	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > INSTALACIONES REDES HUMEDAS	Excavacion mecanica material	M3
514	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > INSTALACIONES REDES HUMEDAS	Relleno en recebo b400	M3
515	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > INSTALACIONES REDES HUMEDAS	Relleno en arena peña	M3
516	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > INSTALACIONES REDES HUMEDAS	Relleno con mezcla de gravilla de 3/4" y arena de rio	M3
517	SI	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > INSTALACIONES REDES HUMEDAS	Geotextil tejido 2400	M2
518	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > INSTALACIONES REDES HUMEDAS	Mano de obra tuberia novafort 315 mm - 6"	ML
519	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > INSTALACIONES REDES HUMEDAS	Suministro tuberia novafor 315 mm 6"- 6 mts	UN
520	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > INSTALACIONES REDES HUMEDAS	Dren filtro 100 mm(filtro frances)	ML
521	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > INSTALACIONES REDES HUMEDAS	Dren filtro 200 mm (filtro frances)	ML
522	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > INSTALACIONES REDES HUMEDAS	Empate a punto de conexión	UN
523	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > INSTALACIONES REDES HUMEDAS	Pozo de inspeccion en concreto hmax=2m, tapa en concreto	UN
524	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > INSTALACIONES REDES HUMEDAS	Caja de desague h=1 m, incluye marco y tapa	UN
525	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > INSTALACIONES REDES HUMEDAS	Sumidero de concreto prefabricado	UN
527	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > INSTALACIONES REDES ELECTRICAS	INSTALACIONES REDES ELECTRICAS	GB
529	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > OTROS	BIORETENEDORES	GB
531	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ10A-PQ10B > IMPREVISTOS	IMPREVISTOS	%
534	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > MOVIMIENTO DE TIERRA	Localizacion y replanteo	M2
535	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > MOVIMIENTO DE TIERRA	Descapote con botadero certificado	M3
536	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > MOVIMIENTO DE TIERRA	excavacion mecanica	M3
537	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > MOVIMIENTO DE TIERRA	Subabase granular SBG-B	M3
539	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > ZONAS VERDES	Localizacion y replanteo	M2
540	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > ZONAS VERDES	Relleno Manual Tierra Negra X 30CM	M3
541	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > ZONAS VERDES	Arboles 80 cm	M3
542	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > ZONAS VERDES	Arboles 120 cm	M2
543	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > ZONAS VERDES	Jardineria	M2
544	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > ZONAS VERDES	Coberturas Zonas Verdes	M2
546	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > SENDEROS PEATONALES - Incluye el area de los escalones	Localizacion y replanteo	M2
547	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > SENDEROS PEATONALES - Incluye el area de los escalones	Excavacion y retiro a maquina con batadero certificado	M3
548	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > SENDEROS PEATONALES - Incluye el area de los escalones	Subabase granular SBG-B	M3
549	SI	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > SENDEROS PEATONALES - Incluye el area de los escalones	Base granular BG	M3
550	SI	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > SENDEROS PEATONALES - Incluye el area de los escalones	Geotextil tejido 2100	M2
551	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > SENDEROS PEATONALES - Incluye el area de los escalones	Concreto 3000 psi	M3
552	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > SENDEROS PEATONALES - Incluye el area de los escalones	Malla electrosoldada	KG
553	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > SENDEROS PEATONALES - Incluye el area de los escalones	Mano de obra losa contrapiso	M2
554	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > SENDEROS PEATONALES - Incluye el area de los escalones	Separadores losa	UN
555	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > SENDEROS PEATONALES - Incluye el area de los escalones	Cañuela prefabricado	ML
556	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > SENDEROS PEATONALES - Incluye el area de los escalones	Bordillo de confinamiento	ML
557	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > SENDEROS PEATONALES - Incluye el area de los escalones	MO Escobillado concreto	M2
558	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > SENDEROS PEATONALES - Incluye el area de los escalones	Señalizacion zonas	GB
559	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > SENDEROS PEATONALES - Incluye el area de los escalones	Canecas tipo idu	UN
560	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > SENDEROS PEATONALES - Incluye el area de los escalones	totem parque	UN
561	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > SENDEROS PEATONALES - Incluye el area de los escalones	Mesa rural con asientos	UN
562	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > SENDEROS PEATONALES - Incluye el area de los escalones	Bancas tipo idu en concreto(sin espaldar)	UN
564	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > PARQUE DE NIÑOS	Localizacion y replanteo	M2
565	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > PARQUE DE NIÑOS	Excavacion y retiro a maquina con batadero certificado	M3
566	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > PARQUE DE NIÑOS	Subabase granular SBG-B	M3
567	SI	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > PARQUE DE NIÑOS	Base granular BG	M3
568	SI	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > PARQUE DE NIÑOS	Geotextil tejido 2100	M2
569	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > PARQUE DE NIÑOS	Concreto 3000 psi	M3
570	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > PARQUE DE NIÑOS	Malla electrosoldada	KG
571	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > PARQUE DE NIÑOS	Mano de obra losa contrapiso	M2
572	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > PARQUE DE NIÑOS	Separadores losa	UN
573	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > PARQUE DE NIÑOS	Piso en mulch de madera inorganico	M2
574	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > PARQUE DE NIÑOS	D5-02 deslizadero recto en polimero	UN
575	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > PARQUE DE NIÑOS	D5-03 columpio en canasta	UN
576	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > PARQUE DE NIÑOS	D5-05 red piramidal pequeña	UN
577	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > PARQUE DE NIÑOS	D5-09 presas infantiles de escalada	UN
578	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > PARQUE DE NIÑOS	D2-02 laberinto de troncos	UN
580	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > ZONA GYM BIOSALUDABLE	Localizacion y replanteo	M2
581	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > ZONA GYM BIOSALUDABLE	Excavacion y retiro a maquina con batadero certificado	M3
582	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > ZONA GYM BIOSALUDABLE	Subabase granular SBG-B	M3
583	SI	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > ZONA GYM BIOSALUDABLE	Base granular BG	M3
584	SI	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > ZONA GYM BIOSALUDABLE	Geotextil tejido 2100	M2
585	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > ZONA GYM BIOSALUDABLE	Concreto 3000 psi	M3
586	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > ZONA GYM BIOSALUDABLE	Malla electrosoldada	KG
587	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > ZONA GYM BIOSALUDABLE	Mano de obra losa contrapiso	M2
588	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > ZONA GYM BIOSALUDABLE	Separadores losa	UN
589	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > ZONA GYM BIOSALUDABLE	superficie en caucho reciclado	M2
590	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > ZONA GYM BIOSALUDABLE	Maquinas gym	UN
592	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > PISTA DE TROTE	Localizacion y replanteo	M2
593	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > PISTA DE TROTE	Excavacion y retiro a maquina con batadero certificado	M3
594	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > PISTA DE TROTE	Subabase granular SBG-B	M3
595	SI	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > PISTA DE TROTE	Geotextil tejido 2100	M2
596	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > PISTA DE TROTE	mortero de nivelacion	M3
597	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > PISTA DE TROTE	superficie en caucho reciclado	M2
599	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > BICIPARQUEO	Localizacion y replanteo	M2
600	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > BICIPARQUEO	Excavacion y retiro a maquina con batadero certificado	M3
601	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > BICIPARQUEO	Subabase granular SBG-B	M3
602	SI	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > BICIPARQUEO	Geotextil tejido 2100	M2
603	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > BICIPARQUEO	mortero de nivelacion	M3
604	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > BICIPARQUEO	Bicicletero enrollado (capacidad: 11 bicicletas)	UN
605	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > BICIPARQUEO	superficie en ecopavimento	M2
607	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > CANCHA MULTIPLE NO REGLAMENTARIA	Localizacion y replanteo	M2
608	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > CANCHA MULTIPLE NO REGLAMENTARIA	Descapote con botadero certificado	M2
609	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > CANCHA MULTIPLE NO REGLAMENTARIA	Excavacion y retiro a maquina con batadero certificado	M3
610	SI	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > CANCHA MULTIPLE NO REGLAMENTARIA	Geotextil tejido 2400	M2
611	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > CANCHA MULTIPLE NO REGLAMENTARIA	Mejoramiento en rajon 0,25m	M3
612	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > CANCHA MULTIPLE NO REGLAMENTARIA	base granular 0,20m idu	M3
613	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > CANCHA MULTIPLE NO REGLAMENTARIA	Subabase granular SBG-B	M3
614	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > CANCHA MULTIPLE NO REGLAMENTARIA	Rodadura asfaltica MDC-II de 5.5cm	M2
615	NO	ACTIVIDADES POR EJECUTAR > EQUIPAMIENTOS (PARQUES-SENDEROS PEATONALES Y PUENTES) > PQ14 > CANCHA MULTIPLE NO REGLAMENTARIA	Excavacion manual de vigas cerramiento y zanjas filto perimetral	M3
