CLASE	NOMBRE_O_TEXTO	X	Y	ROT	CAPA
TEXT	\A1;{\W0.8;11.64-Ø12"-PVC}	82889.181	95490.126	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;1.82-Ø8"-PVC}	82641.796	95698.491	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;2.92-Ø6"-PVC}	83036.624	95998.712	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;5.22-Ø6"-PVC}	82931.932	96009.069	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;2.85-Ø6"-PVC}	82931.177	96022.568	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;2.69-Ø6"-PVC}	82919.666	95989.674	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.78-Ø6"-PVC}	82915.031	95985.918	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;5.26-Ø10"-PVC}	82908.234	96036.301	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;4.96-Ø8"-PVC}	82822.105	95941.979	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;2.64-Ø8"-PVC}	82656.86	95725.978	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.96-Ø8"-PVC}	82655.768	95721.275	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;9.21-Ø8"-PVC}	82646.844	95715.721	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;2.47-Ø12"-PVC}	82655.776	95674.942	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;2.67-Ø12"-PVC}	82669.108	95697.709	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;4.72-Ø12"-PVC}	82675.129	95680.248	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.78-Ø12"-PVC}	82701.781	95672.87	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;5.82-Ø12"-PVC}	82704.449	95695.347	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;5.49-Ø6"-PVC}	82865.832	95560.158	0	Acueducto-datos de la red 250
TEXT	\A1;{\W0.8;9.34-Ø8"-PVC}	82894.355	95576.171	0	Acueducto-datos de la red 250
TEXT	\A1;{\W0.8;3.78-Ø6"-PVC}	83160.777	95940.222	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;2.33-Ø6"-PVC}	83162.784	95948.755	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.58-Ø6"-PVC}	83163.601	95960.597	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;1.23-Ø8"-PVC}	83086.062	96021.824	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;4.15-Ø6"-PVC}	83423.569	95950.58	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;4.39-Ø8"-PVC}	83332.425	95923.102	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;4.33-Ø8"-PVC}	83303.792	95926.149	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.68-Ø8"-PVC}	83344.341	95944.443	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;1.78-Ø8"-PVC}	83344.968	95948.642	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;5.59-Ø8"-PVC}	83469.407	96026.582	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;6.59-Ø8"-PVC}	83464.657	96022.664	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;6.51-Ø8"-PVC}	83464.219	96015.778	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.57-Ø6"-PVC}	83600.581	96226.669	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;6.78-Ø4"-PVC}	83561.26	96055.284	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;6.84-Ø8"-PVC}	83602.47	96033.162	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.81-Ø12"-PVC}	83546.452	95524.427	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;8.96-Ø12"-PVC}	83684.608	95342.179	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;8.09-Ø12"-PVC}	83685.251	95196.119	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.83-Ø12"-PVC}	83596.291	95016.18	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;6.44-Ø12"-PVC}	83601.821	95024.391	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;4.55-Ø12"-PVC}	83602.976	95028.456	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;42.81-Ø8"-PVC}	83643.35	95306.908	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;63.78-Ø8"-PVC}	83614.257	95274.075	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;12.50-Ø8"-PVC}	83341.828	95471.12	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.98-Ø8"-PVC}	83262.423	95370.003	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;4.65-Ø6"-PVC}	83163.654	95075.776	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;6.57-Ø12"-PVC}	82990.806	95232.065	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.36-Ø12"-PVC}	83287.866	95262.373	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;16.29-Ø12"-PVC}	83131.722	95197.184	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.53-Ø8"-PVC}	83106.473	95208.997	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;4.77-Ø8"-PVC}	83106.226	95204.741	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;5.72-Ø8"-PVC}	83106.302	95201.167	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;5.78-Ø8"-PVC}	83033.197	95268.448	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;2.72-Ø12"-PVC}	82885.532	95438.1	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.62-Ø6"-PVC}	82783.65	95238.716	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.09-Ø6"-PVC}	82827.919	95208.232	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;4.75-Ø8"-PVC}	82897.821	95400.391	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;9.83-Ø8"-PVC}	82925.33	95384.199	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;14.25-Ø6"-PVC}	82895.331	95392.415	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;73.67-Ø6"-PVC}	82986.763	95760.923	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;25.54-Ø6"-PVC}	83019.755	95802.857	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;6.57-Ø12"-PVC}	82692.465	95699.5	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;10.41-Ø12"-PVC}	82684.332	95684.574	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;9.87-Ø12"-PVC}	82685.829	95700.942	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;20.23-Ø12"-PVC}	82815.119	95628.153	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;89.57-Ø6"-PVC}	83116.975	95914.077	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;4.95-Ø6"-PVC}	83127.919	95952.715	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;5.53-Ø6"-PVC}	83129.723	95960.911	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.53-Ø6"-PVC}	83178.159	95930.812	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;2.87-Ø12"-PVC}	82399.008	95429.357	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;26.50-Ø10"-PVC}	82900.375	96028.706	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;26.27-Ø6"-PVC}	83025.811	96008.604	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;1.49-Ø8"-PVC}	83082.042	96012.719	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;4.93-Ø8"-PVC}	83096.581	96016.814	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;5.88-Ø8"-PVC}	83101.307	96008.672	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.23-Ø6"-PVC}	83410.475	95927.999	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.12-Ø6"-PVC}	83429.35	95922.263	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.19-Ø8"-PVC}	83344.753	95952.067	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.87-Ø8"-PVC}	83325.336	95974.978	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;5.62-Ø8"-PVC}	83414.354	96021.366	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;4.05-Ø6"-PVC}	83521.26	96235.657	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;8.46-Ø6"-PVC}	83512.64	96196.093	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;4.45-Ø6"-PVC}	83601.21	96233.535	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;16.17-Ø6"-PVC}	83600.669	96159.988	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;6.96-Ø6"-PVC}	83603.31	96055.047	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;4.84-Ø8"-PVC}	83565.675	95875.814	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;5.48-Ø8"-PVC}	83603.741	95947.4	0	Acueducto-datos de la red 1000
TEXT	\A1;\pxql;{\W0.8;4.65-Ø12"-PVC}	83570.688	95843.838	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.76-Ø6"-PVC}	83568.441	95865.589	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;4.94-Ø6"-PVC}	83583.848	95857.571	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;4.06-Ø6"-PVC}	83584.466	95861.032	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;4.40-Ø12"-PVC}	83490.704	95748.25	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;5.73-Ø6"-PVC}	83617.921	95704.93	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;5.21-Ø12"-PVC}	83468.546	95713.308	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;14.07-Ø12"-PVC}	83514.682	95601.033	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;6.01-Ø12"-PVC}	83562.847	95601.585	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;6.10-Ø12"-PVC}	83564.676	95594.445	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.14-Ø8"-PVC}	83619.799	95584.507	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;62.66-Ø12"-PVC}	83475.3	95581.076	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;11.51-Ø12"-PVC}	83337.28	95572.754	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;8.59-Ø12"-PVC}	82947.069	95568.811	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;8.45-Ø8"-PVC}	82926.418	95393.312	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
6.00-Ø2"-PVC\PCOTA DE CONEXIÓN\P2550.93 }	82957.16	95792.509	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
6.00-Ø2-PVC\PCOTA DE CONEXIÓN}\P{\W0.8;2552.18} 	82863.582	95685.609	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;2 EMPATES EN LINEA Ø12"}	83571.461	95792.776	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;18.83-Ø12"-PVC}	83319.267	95263.515	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;18.45-Ø12"-PVC}	83471.915	95736.262	0	Acueducto-datos de la red 1000
TEXT	\A1;\pxql;{\W0.8;RED DE 14" A REEMPLAZAR\PPOR UNA DE 6"}	83538.292	95733.269	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;84.98-Ø6"-PVC}	83557.41	95726.324	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;77.51-Ø12"-PVC}	83256.79	95576.02	0	Acueducto-datos de la red 1000
TEXT	\A1;Ø12" PVC	82859.717	95501.442	0	TEXTOS 5000
TEXT	\A1;{\W0.8;EMPATE EN LINEA DE 4"}	83266.705	95977.969	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;REDØ4" A RETIRAR}	83223.173	95972.761	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;VALVULA DE \PCIERRE PERMANENTE}	82987.375	96155.261	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	83636.344	95006.381	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;25.74-Ø12"-PVC}	83703.541	95216.321	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	83647.044	95437.593	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;REDUCCION 6"x4"}	83297.654	95617.041	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;EMPATE EN LINEA DE 6"}	83288.342	95613.432	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;VALVULA DE CIERRE PERMANENTE}	83490.629	95558.457	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;EMPATE EN TEE 12"}	83513.366	95745.752	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;EMPATE EN \PLINEA DE 6"}	83517.597	95870.225	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;43.40-Ø8"-PVC}	83546.523	96030.921	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;16.78-Ø12"-PVC}	83147.188	95544.858	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;EMPATE EN LINEA DE Ø4"}	83160.231	95592.677	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;EMPATE EN TEE 8"x6"}	83038.219	95799.368	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	82911.088	95652.534	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	82785.545	95632.375	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;10.87-Ø6"-PVC}	82910.304	95649.061	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;11.45-Ø12"-PVC}	82873.532	95542.503	0	Acueducto-datos de la red 250
TEXT	\A1;{\W0.8;97.48-Ø12"-PVC}	82331.766	95306.059	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;8.12-Ø12"-PVC}	82413.325	95436.18	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;85.78-Ø12"-PVC}	82392.988	95370.446	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;86.73-Ø12"-PVC}	82473.545	95463.756	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;97.47-Ø12"-PVC}	82524.666	95521.091	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;97.52-Ø12"-PVC}	82589.086	95602.771	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;72.76-Ø12"-PVC}	82635.301	95655.456	0	Acueducto-datos de la red 1000
TEXT	\A1;Ø12" PVC	82389.057	95341.117	0	TEXTOS 5000
TEXT	\A1;{\W0.8;TEE 12"x12"}	82640.739	95694.805	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;29.42-Ø8"-PVC}	82768.873	95880.206	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;44.36-Ø8"-PVC}	82684.987	95777.44	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	82733.275	95776.117	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	82795.346	95850.559	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	83600.709	96156.035	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	83513.096	96215.446	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;REDUCCION 6"x4"}	83507.394	96191.503	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;EMPATE EN LINEA DE Ø4"}	83500.636	96187.992	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;15.60-Ø8"-PVC}	83602.222	96021.256	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	83603.283	95961.837	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	83523.079	96020.638	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	83603.352	96065.315	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;TEE 8"x4"}	83602.871	96047.108	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;EMPATE EN LINEA 4"}	83579.175	96051.391	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;28.84-Ø8"-PVC}	83436.339	95895.989	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;REDUCCION 6"x4"}	83453.083	95968.96	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;EMPATE EN LINEA DE 4"}	83453.083	95974.75	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;82.97-Ø8"-PVC}	83513.492	96030.332	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;14.49-Ø8"-PVC}	83420.076	96025.879	0	Acueducto-datos de la red 1000
TEXT	\A1;\pxql;{\W0.8;EMPATE EN TEE 6"x6"}	83163.602	95964.832	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;63.01-Ø8"-PVC}	83137.997	95994.952	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	83188.497	95990.819	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	82990.919	95975.277	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;RED DE Ø3" A SACAR DE SERVICIO}	83004.718	96036.244	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;RED A ABANDONAR}	83008.921	96028.665	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;59.76-Ø6"-PVC}	83005.141	96011.58	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;EMPATE EN LINEA Ø6"}	83020.851	95974.369	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;EMPATE EN LINEA\PRETIRANDO TAPON DE 10"}	82930.52	96044.873	0	Acueducto-datos de la red 1000
TEXT	\A1;VALVULA DE CIERRE PERMANENTE	83717.812	95632.701	0	TEXTOS 5000
TEXT	\A1;{\W0.8;8.15-Ø8"-PVC}	82657.256	95729.249	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;10.50-Ø8"-PVC}	82780.286	95891.749	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;6.58-Ø8"-PVC}	82816.474	95937.226	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;5.99-Ø8"-PVC}	82640.203	95748.061	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;23.30-Ø12"-PVC}	82897.708	95526.841	0	Acueducto-datos de la red 250
TEXT	\A1;{\W0.8;31.38-Ø12"-PVC}	82919.408	95557.488	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;26.11-Ø12"-PVC}	82947.95	95591.404	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;95.48-Ø6"-PVC}	83071.122	95868.348	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;68.86-Ø6"-PVC}	82947.606	95710.766	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;15.42-Ø6"-PVC}	82910.958	95669.438	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;13.29-Ø6"-PVC}	82910.615	95661.882	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.41-Ø8"-PVC}	82853.236	95634.761	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;10.43-Ø8"-PVC}	82828.373	95678.151	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;7.27-Ø8"-PVC}	82811.206	95681.449	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;6.11-Ø8"-PVC}	82836.029	95677.237	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;14.58-Ø8"-PVC}	82971.465	95810.152	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;99.37-Ø8"-PVC}	82876.62	95712.05	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;43.68-Ø6"-PVC}	83589.161	95848.723	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;84.65-Ø8"-PVC}	83589.502	95592.122	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;10.63-Ø12"-PVC}	83468.459	95718.046	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;10.20-Ø12"-PVC}	83464.922	95702.35	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;22.79-Ø12"-PVC}	83475.183	95646.514	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;14.06-Ø12"-PVC}	83478.774	95631.572	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;7.17-Ø12"-PVC}	83684.608	95335.29	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;23.49-Ø12"-PVC}	83685.002	95308.842	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;64.21-Ø12"-PVC}	83703.541	95259.646	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;40.91-Ø12"-PVC}	83646.111	95057.3	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;9.59-Ø12"-PVC}	83343.304	95298.382	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;13.49-Ø8"-PVC}	83245.67	95329.3	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;146.26-Ø8"-PVC}	83292.374	95416.419	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;6.43-Ø8"-PVC}	83135.758	95465.139	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;13.12-Ø8"-PVC}	83130.71	95503.576	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;15.68-Ø8"-PVC}	83129.706	95515.248	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;94.94-Ø12"-PVC}	83255.324	95281.904	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.34-Ø8"-PVC}	83186.892	95343.251	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.86-Ø8"-PVC}	83186.89	95339.648	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;9.56-Ø8"-PVC}	83193.245	95327.147	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;87.31-Ø8"-PVC}	83190.944	95359.009	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;59.15-Ø8"-PVC}	83107.496	95409.917	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;14.69-Ø8"-PVC}	83065.601	95435.116	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;14.33-Ø8"-PVC}	83070.642	95453.183	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;27.51-Ø6"-PVC}	82932.368	95356.92	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;53.48-Ø6"-PVC}	82915.621	95324.406	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;114.48-Ø6"-PVC}	82886.363	95261.576	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;20.95-Ø6"-PVC}	82815.414	95230.463	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.47-Ø6"-PVC}	82784.157	95215.053	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;114.14-Ø6"-PVC}	82822.28	95282.95	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;14.04-Ø6"-PVC}	82861.814	95327.372	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;30.56-Ø6"-PVC}	82873.478	95347.401	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;29.66-Ø6"-PVC}	82883.286	95370.765	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;24.77-Ø12"-PVC}	82883.175	95510.916	0	Acueducto-datos de la red 250
TEXT	\A1;{\W0.8;16.87-Ø12"-PVC}	82876.988	95529.468	0	Acueducto-datos de la red 250
TEXT	\A1;{\W0.8;8.01-Ø12"-PVC}	82870.029	95548.442	0	Acueducto-datos de la red 250
TEXT	\A1;{\W0.8;5.36-Ø12"-PVC}	82868.13	95556.914	0	Acueducto-datos de la red 250
TEXT	\A1;{\W0.8;16.78-Ø12"-PVC}	82857.895	95572.916	0	Acueducto-datos de la red 250
TEXT	\A1;{\W0.8;10.85-Ø12"-PVC}	82854.089	95582.197	0	Acueducto-datos de la red 250
TEXT	\A1;{\W0.8;31.51-Ø12"-PVC}	82817.917	95595.503	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;6.13-Ø8"-PVC}	83565.634	95879.91	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.12-Ø8"-PVC}	83565.595	95872.202	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;22.08-Ø6"-PVC}	83510.418	96219.671	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;26.40-Ø6"-PVC}	83520.309	96249.357	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;5.29-Ø6"-PVC}	83526.521	96263.866	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;45.10-Ø6"-PVC}	83577.986	96261.869	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;12.91-Ø6"-PVC}	83600.791	96230.023	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;6.54-Ø8"-PVC}	83602.876	96039.462	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;58.95-Ø8"-PVC}	83602.675	95993.35	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;21.21-Ø8"-PVC}	83603.454	95942.898	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.23-Ø8"-PVC}	83544.146	95884.122	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;65.37-Ø8"-PVC}	83578.124	95895.95	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;105.34-Ø8"-PVC}	83472.535	95904.84	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;79.8-Ø8"-PVC}	83368.992	95927.491	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;15.54-Ø8"-PVC}	83305.393	95930.522	0	Acueducto-datos de la red 1000
