ORIGEN	GRUPO	CODIGO	NOMBRE	UM	PRECIO
Demanda	POSTES Y ALUMBRADO PUBLICO	6295	POSTE EN CONCRETO LA, H=8m, CR=510 KG	UN	584290
Demanda	POSTES Y ALUMBRADO PUBLICO	6296	POSTE EN CONCRETO LA, H=8m, CR=750 KG	UN	729470
Demanda	POSTES Y ALUMBRADO PUBLICO	6297	POSTE EN CONCRETO LA, H=8m, CR=1050 KG	UN	980560
Demanda	POSTES Y ALUMBRADO PUBLICO	6298	POSTE EN CONCRETO AP, H=8m, CR=510 KG	UN	800000
Demanda	POSTES Y ALUMBRADO PUBLICO	6303	POSTE EN CONCRETO LA, H=10m, CR=510 KG	UN	759220
Demanda	POSTES Y ALUMBRADO PUBLICO	6304	POSTE EN CONCRETO LA, H=10m, CR=750 KG	UN	917490
Demanda	POSTES Y ALUMBRADO PUBLICO	6305	POSTE EN CONCRETO LA, H=10m, CR=1050 KG	UN	1276823
Demanda	POSTES Y ALUMBRADO PUBLICO	6306	POSTE EN CONCRETO AP, H=10m, CR=510 KG	UN	807508
Demanda	POSTES Y ALUMBRADO PUBLICO	6307	POSTE EN CONCRETO AP, H=10m, CR=750 KG	UN	1248072
Demanda	POSTES Y ALUMBRADO PUBLICO	6308	POSTE EN CONCRETO AP, H=10m, CR=1050 KG	UN	1382185
Demanda	POSTES Y ALUMBRADO PUBLICO	6309	POSTE EN CONCRETO LA, H=12m, CR=510 KG	UN	994840
Demanda	POSTES Y ALUMBRADO PUBLICO	6310	POSTE EN CONCRETO LA, H=12m, CR=750 KG	UN	1296000
Demanda	POSTES Y ALUMBRADO PUBLICO	6311	POSTE EN CONCRETO LA, H=12m, CR=1050 KG	UN	2000000
Demanda	POSTES Y ALUMBRADO PUBLICO	6312	POSTE EN CONCRETO AP, H=12m, CR=510 KG	UN	1352078
Demanda	POSTES Y ALUMBRADO PUBLICO	6314	POSTE EN CONCRETO AP, H=12m, CR=1050 KG	UN	2000000
Demanda	POSTES Y ALUMBRADO PUBLICO	6315	POSTE EN CONCRETO LA, H=14m, CR=750 KG	UN	1806420
Demanda	POSTES Y ALUMBRADO PUBLICO	6316	POSTE EN CONCRETO LA, H=14m, CR=1050 KG	UN	2290750
Demanda	POSTES Y ALUMBRADO PUBLICO	6317	POSTE EN CONCRETO LA, H=14m, CR=1350 KG	UN	2696540
Demanda	POSTES Y ALUMBRADO PUBLICO	6318	POSTE EN CONCRETO AP, H=14m, CR=750 KG	UN	2096542
Demanda	POSTES Y ALUMBRADO PUBLICO	6319	POSTE EN CONCRETO AP, H=14m, CR=1050 KG	UN	2782161
Demanda	POSTES Y ALUMBRADO PUBLICO	6320	POSTE EN CONCRETO AP, H=14m, CR=1350 KG	UN	3486938
Demanda	POSTES Y ALUMBRADO PUBLICO	6324	POSTE METALICO H=12m BRAZO DOBLE (PINTADO)	UN	4983839
Demanda	POSTES Y ALUMBRADO PUBLICO	6326	POSTE METALICO H=10m BRAZO DOBLE (PINTADO)	UN	4292330
Demanda	POSTES Y ALUMBRADO PUBLICO	6327	POSTE METALICO GALVANIZADO PEATONAL M130 H=6m BRAZO SENCILLO	UN	1553188
Demanda	POSTES Y ALUMBRADO PUBLICO	6328	POSTE METALICO GALVANIZADO PEATONAL M130 H=6m BRAZO DOBLE	UN	1682601
Demanda	POSTES Y ALUMBRADO PUBLICO	6329	LUMINARIA DE SODIO 70W, 208/220V PARA AP	UN	214200
Demanda	MOBILIARIO URBANO Y DE PARQUES	6332	CANECA EN MALLA METALICA M120	UN	449820
Demanda	MOBILIARIO URBANO Y DE PARQUES	6333	BANCA EN CONCRETO CON ESPALDAR M30	UN	856800
Demanda	MOBILIARIO URBANO Y DE PARQUES	6334	BOLARDO EN CONCRETO M60	UN	157981
Demanda	MOBILIARIO URBANO Y DE PARQUES	6335	BOLARDO ALTO EN HIERRO M63	UN	237405
Demanda	MOBILIARIO URBANO Y DE PARQUES	6337	CICLO-PARQUEADERO M100	UN	714000
Demanda	EQUIPO LIVIANO Y HERRAMIENTAS	6356	REGLA VIBRATORIA A GASOLINA. INCLUYE COMBUSTIBLE	DIA	65006
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6370	TEE HD E.L. D=6" x 2"	UN	848470
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6371	TEE HD E.L. D=6" x 3"	UN	813960
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6372	TEE HD E.L. D=6" x 4"	UN	773500
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6373	TEE HD E.L. D=6" x 6"	UN	967470
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6375	TEE HD E.L. D=8" x 2"	UN	1238790
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6376	TEE HD E.L. D=8" x 3"	UN	1367310
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6377	TEE HD E.L. D=8" x 4"	UN	1549380
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6378	TEE HD E.L. D=8" x 6"	UN	1620780
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6379	TEE HD E.L. D=8" x 8"	UN	1689800
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6380	TEE HD E.L. D=10" x 2"	UN	1793330
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6381	TEE HD E.L. D=10" x 3"	UN	2169370
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6382	TEE HD E.L. D=10" x 4"	UN	2251480
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6383	TEE HD E.L. D=10" x 6"	UN	2468060
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6384	TEE HD E.L. D=10" x 8"	UN	2738190
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6385	TEE HD E.L. D=10" x 10"	UN	3336760
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6387	TEE HD E.L. D=12" x 3"	UN	2142000
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6388	TEE HD E.L. D=12" x 4"	UN	2773890
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6389	TEE HD E.L. D=12" x 6"	UN	2308600
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6390	TEE HD E.L. D=12" x 8"	UN	2778650
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6391	TEE HD E.L. D=12" x 10"	UN	3790150
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6392	TEE HD E.L. D=12" x 12"	UN	4199510
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6393	TEE HD E.L. D=24" x 8"	UN	10579100
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6394	TEE HD E.L. D=24" x 10"	UN	10959900
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6395	TEE HD E.L. D=24" x 12"	UN	12828200
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6396	TEE HD E.L. D=24" x 14"	UN	13458900
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6397	TEE HD E.L. D=24" x 16"	UN	14422800
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6398	TEE HD E.L. D=24" x 18"	UN	14839300
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6399	TEE HD E.L. D=24" x 20"	UN	15791300
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6400	TEE HD E.L. D=24" x 24"	UN	16798040
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6401	TEE HD E.L. D=4" x 3"	UN	484330
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6402	TEE HD E.L. D=4" x 4"	UN	568820
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6404	CODO HD E.L. 90° D=2"	UN	146370
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6405	CODO HD E.L. 90° D=3"	UN	210630
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6406	CODO HD E.L. 90° D=4"	UN	327250
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6407	CODO HD E.L. 90° D=6"	UN	704480
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6408	CODO HD E.L. 90° D=8"	UN	1306620
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6409	CODO HD E.L. 90° D=10"	UN	2288370
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6410	CODO HD E.L. 90° D=12"	UN	2900030
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6411	CODO HD E.L. 90° D=14"	UN	6461700
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6412	CODO HD E.L. 90° D=16"	UN	8068200
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6413	CODO HD E.L. 90° D=18"	UN	9305800
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6414	CODO HD E.L. 90° D=20"	UN	13042400
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6416	CODO HD E.L. 45° D=2"	UN	170170
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6417	CODO HD E.L. 45° D=3"	UN	208250
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6418	CODO HD E.L. 45° D=4"	UN	315350
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6419	CODO HD E.L. 45° D=6"	UN	592620
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6420	CODO HD E.L. 45° D=8"	UN	1234030
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6421	CODO HD E.L. 45° D=10"	UN	2119390
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6422	CODO HD E.L. 45° D=12"	UN	2658460
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6423	CODO HD E.L. 45° D=14"	UN	4129300
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6424	CODO HD E.L. 45° D=16"	UN	6021400
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6425	CODO HD E.L. 45° D=18"	UN	7996800
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6426	CODO HD E.L. 45° D=20"	UN	10126900
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6430	CODO HD E.L. 22.5° D=4"	UN	278460
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6431	CODO HD E.L. 22.5° D=6"	UN	564060
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6434	CODO HD E.L. 22.5° D=12"	UN	2344300
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6440	CODO HD E.L. 11.25° D=2"	UN	130900
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6441	CODO HD E.L. 11.25° D=3"	UN	195160
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6442	CODO HD E.L. 11.25° D=4"	UN	257040
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6443	CODO HD E.L. 11.25° D=6"	UN	492660
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6446	CODO HD E.L. 11.25° D=12"	UN	1987300
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6454	UNION REPARACION HD E.L. D=6"	UN	263915
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6455	UNION REPARACION HD E.L. D=8"	UN	420951
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6456	UNION REPARACION HD E.L. D=10"	UN	931151
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6457	UNION REPARACION HD E.L. D=12"	UN	1120879
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6458	UNION REPARACION HD E.L. D=14"	UN	1351869
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6459	UNION REPARACION HD E.L. D=16"	UN	1455859
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6462	TAPON HD E.L. D=4"	UN	179690
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6463	TAPON HD E.L. D=6"	UN	411740
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6464	TAPON HD E.L. D=8"	UN	828240
Demanda	DUCTOS PVC - ELECTRICOS/TELEFONICOS TIPO TDP-DB-EB	6472	TUBERIA CONDUIT PVC D=1"	ML	5567
Demanda	DUCTOS PVC - ELECTRICOS/TELEFONICOS TIPO TDP-DB-EB	6473	TUBERIA CONDUIT PVC D=1 1/4"	ML	8609
Demanda	DUCTOS PVC - ELECTRICOS/TELEFONICOS TIPO TDP-DB-EB	6474	TUBERIA CONDUIT PVC D=1 1/2"	ML	10973
Demanda	DUCTOS PVC - ELECTRICOS/TELEFONICOS TIPO TDP-DB-EB	6475	TUBERIA CONDUIT PVC D=2"	ML	16880
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6476	VALVULA HD COMPUERTA ELASTICA VNA E.L. D=2"	UN	602140
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6477	VALVULA HD COMPUERTA ELASTICA VNA E.L. D=3"	UN	857990
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6479	VALVULA HD COMPUERTA ELASTICA VNA E.L. D=6"	UN	2193170
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6480	VALVULA HD COMPUERTA ELASTICA VNA E.L. D=8"	UN	3712800
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6481	HIDRANTE TIPO TRAFICO E.B D=3". DOS SALIDAS DE 2 1/2"	UN	4358970
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6482	HIDRANTE TIPO TRAFICO E.B D=4". TRES SALIDAS, DOS DE 2 1/2" Y UNA DE 4 1/2"	UN	6092800
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6483	HIDRANTE TIPO TRAFICO E.B D=6". TRES SALIDAS, DOS DE 2 1/2" Y UNA DE 4 1/2"	UN	8772680
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6484	HIDRANTE TIPO POSTE E.B D=4". TRES SALIDAS, DOS DE 2 1/2" Y UNA DE 4 1/2"	UN	3102330
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	6485	HIDRANTE TIPO POSTE E.B D=6". TRES SALIDAS, DOS DE 2 1/2" Y UNA DE 4 1/2"	UN	3316530
Demanda	EQUIPO PESADO	6507	TERMINADORA DE ASFALTO - ANCHO DE PAVIMENTACIÓN ESTÁNDAR DE 2 A 6m - VOLUMEN DE LA TOLVA DE 5 A 8 M3 - INCLUYE OPERARIO Y COMBUSTIBLE	HR	311238
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6527	UNION REPARACION PVC U.M. D=6". NORMA NTC 382	UN	267400
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6528	UNION REPARACION PVC U.M. D=8". NORMA NTC 382	UN	491665
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6530	UNION REPARACION PVC U.M. D=12". NORMA NTC 382	UN	1537259
Demanda	MOBILIARIO URBANO Y DE PARQUES	6534	BANCA EN CONCRETO SIN ESPALDAR M31	UN	474810
Demanda	MOBILIARIO URBANO Y DE PARQUES	6535	BANCA MODULAR EN CONCRETO M40	UN	226100
Demanda	DUCTOS PVC - ELECTRICOS/TELEFONICOS TIPO TDP-DB-EB	6539	ADAPTADOR TERMINAL CAMPANA PVC D=3"	UN	9100
Demanda	DUCTOS PVC - ELECTRICOS/TELEFONICOS TIPO TDP-DB-EB	6540	ADAPTADOR TERMINAL CAMPANA PVC D=4"	UN	17600
Demanda	MARCOS, TAPAS, REJILLAS, HERRAJES Y CAJILLAS	6543	MARCO Y TAPA CAJA PASO SENCILLA ANDEN ETB	UN	394464
Demanda	MARCOS, TAPAS, REJILLAS, HERRAJES Y CAJILLAS	6545	MARCO Y TAPAS CAJA PASO DOBLE ANDEN ETB	UN	681540
Demanda	SEÑALES, BARRERAS Y DEMARCACIÓN VIAL	6551	SEÑAL DOBLE CARA PARA CICLORUTA PARAL 3m	UN	575069
Demanda	SEÑALES, BARRERAS Y DEMARCACIÓN VIAL	6552	SEÑAL DE TRANSITO GRUPO I (60x60cm) POSTE 3.5m	UN	400124
Demanda	SEÑALES, BARRERAS Y DEMARCACIÓN VIAL	6553	SEÑAL DE TRANSITO GRUPO I (75x75cm) POSTE 3.5m	UN	520664
Demanda	SEÑALES, BARRERAS Y DEMARCACIÓN VIAL	6554	SEÑAL DE TRANSITO GRUPO I (90x90cm) POSTE 3.5m	UN	701498
Demanda	SEÑALES, BARRERAS Y DEMARCACIÓN VIAL	6555	TACHON EN CONCRETO 0.4x0.15x0.08m	UN	58505
Demanda	SEÑALES, BARRERAS Y DEMARCACIÓN VIAL	6556	TACHA REFLECTIVA UNIDIRECCIONAL, NO INCLUYE ELEMENTOS DE ANCLAJE	UN	8923
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6559	ADAPTADOR MACHO PVC E.L. D=2"	UN	8716
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6560	ADAPTADOR MACHO PVC E.L. D=3"	UN	34260
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6561	ADAPTADOR MACHO PVC E.L  D=4"	UN	63022
Demanda	EQUIPO PESADO	6567	CARROTANQUE IRRIGADOR DE AGUA - HORA	HR	114404
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	6578	TRITURADO 3/4"	M3	99960
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	6624	RAJÓN SUELTO > = 12" (30 - 50 cm)	M3	61285
Demanda	EQUIPO LIVIANO Y HERRAMIENTAS	6625	MEZCLADORA DE CONCRETO (1,5 BULTOS) - INCLUYE COMBUSTIBLE	DIA	74066
Demanda	POSTES Y ALUMBRADO PUBLICO	6629	FOTOCELDA CON BASE	UN	48490
Demanda	POSTES Y ALUMBRADO PUBLICO	6636	POSTE METALICO H=10m BRAZO SENCILLO (PINTADO)	UN	4130371
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6645	CODO G.RAD. PVC U.M. 90° D=2 1/2" RDE 21. NORMA NTC 382	UN	95971
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6646	CODO G.RAD. PVC U.M. 90° D=3" RDE 21. NORMA NTC 382	UN	133412
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6647	CODO G.RAD. PVC U.M. 90° D=6" RDE 21. NORMA NTC 382	UN	361384
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6648	CODO G.RAD. PVC U.M. 90° D=10" RDE 21. NORMA NTC 382	UN	2879273
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6649	CODO G.RAD. PVC U.M. 45° D=2 1/2" RDE 21. NORMA NTC 382	UN	110061
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6650	CODO G.RAD. PVC U.M. 45° D=2" RDE 21. NORMA NTC 382	UN	85021
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6651	CODO G.RAD. PVC U.M. 45° D=3" RDE 21. NORMA NTC 382	UN	126615
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6652	CODO G.RAD. PVC U.M. 45° D=4" RDE 21. NORMA NTC 382	UN	167099
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6653	CODO G.RAD. PVC U.M. 45° D=6" RDE 21. NORMA NTC 382	UN	313678
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6654	CODO G.RAD. PVC U.M. 45° D=8" RDE 21. NORMA NTC 382	UN	879529
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6655	CODO G.RAD. PVC U.M. 45° D=10" RDE 21. NORMA NTC 382	UN	1883600
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6656	CODO G.RAD. PVC U.M. 45° D=12" RDE 21. NORMA NTC 382	UN	2644021
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6657	CODO G.RAD. PVC U.M. 22.5° D=2" RDE 21. NORMA NTC 382	UN	41166
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6658	CODO G.RAD. PVC U.M. 22.5° D=2 1/2" RDE 21. NORMA NTC 382	UN	58167
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6659	CODO G.RAD. PVC U.M. 22.5° D=3" RDE 21. NORMA NTC 382	UN	80149
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6660	CODO G.RAD. PVC U.M. 22.5° D=4" RDE 21. NORMA NTC 382	UN	131656
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6661	CODO G.RAD. PVC U.M. 22.5° D=6" RDE 21. NORMA NTC 382	UN	323491
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6662	CODO G.RAD. PVC U.M. 22.5° D=8" RDE 21. NORMA NTC 382	UN	684455
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6663	CODO G.RAD. PVC U.M. 22.5° D=10" RDE 21. NORMA NTC 382	UN	1533707
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6664	CODO G.RAD. PVC U.M. 22.5° D=12" RDE 21. NORMA NTC 382	UN	2065344
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6665	CODO G.RAD. PVC U.M. 11.25° D=2" RDE 21. NORMA NTC 382	UN	47593
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6666	CODO G.RAD. PVC U.M. 11.25° D=2 1/2" RDE 21. NORMA NTC 382	UN	55001
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6667	CODO G.RAD. PVC U.M. 11.25° D=3" RDE 21. NORMA NTC 382	UN	73048
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6668	CODO G.RAD. PVC U.M. 11.25° D=4" RDE 21. NORMA NTC 382	UN	125084
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6669	CODO G.RAD. PVC U.M. 11.25° D=6" RDE 21. NORMA NTC 382	UN	289254
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6670	CODO G.RAD. PVC U.M. 11.25° D=8" RDE 21. NORMA NTC 382	UN	587743
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6671	CODO G.RAD. PVC U.M. 11.25° D=10" RDE 21. NORMA NTC 382	UN	1254705
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6672	CODO G.RAD. PVC U.M. 11.25° D=12" RDE 21. NORMA NTC 382	UN	1660804
Demanda	MOBILIARIO URBANO Y DE PARQUES	6673	CABINA TELEFONICA PEDESTAL M20	UN	10710000
Demanda	MOBILIARIO URBANO Y DE PARQUES	6674	PARADERO EN ACERO INOXIDABLE M10 	UN	10948000
Demanda	MOBILIARIO URBANO Y DE PARQUES	6675	CICLO-PARQUEADERO M101	UN	1047200
Demanda	MOBILIARIO URBANO Y DE PARQUES	6677	BANCA EN MADERA M50	UN	812175
Demanda	MOBILIARIO URBANO Y DE PARQUES	6679	PROTECTOR DE ARBOL M90	UN	999600
Demanda	MOBILIARIO URBANO Y DE PARQUES	6680	PROTECTOR DE ARBOL DE DOS TUBOS M91	UN	238000
Demanda	MOBILIARIO URBANO Y DE PARQUES	6681	POSTE HISTORICO M131 H=5m	UN	4713114
Demanda	MOBILIARIO URBANO Y DE PARQUES	6682	BOLARDO BAJO EN HIERRO M62	UN	237405
Demanda	MOBILIARIO URBANO Y DE PARQUES	6683	BOLARDO BAJO EN CONCRETO M61	UN	127786
Demanda	LADRILLOS, BLOQUES Y ADOQUINES	6684	BLOQUE ESTRUCTURAL TIPO PIEDRA GRIS	UN	6148
Demanda	GEOSINTETICOS	6698	GEOTEXTIL NO TEJIDO PARA REPAVIMENTACION CON RESISTENCIA A LA TENSION GRAB: ENTRE 400 N Y 470 N, Y PUNTO DE FUSION: ENTRE 150°C Y 160°C	M2	7521
Demanda	GEOSINTETICOS	6700	GEOTEXTIL NO TEJIDO CON RESISTENCIA A LA TENSION GRAB: ENTRE 720 N Y 780 N, Y RESISTENCIA AL RASGADO TRAPEZOIDAL: ENTRE 270 N Y 295 N	M2	9978
Demanda	GEOSINTETICOS	6701	GEOTEXTIL NO TEJIDO CON RESISTENCIA A LA TENSION GRAB: ENTRE 850 N Y 980 N, Y RESISTENCIA AL RASGADO TRAPEZOIDAL: ENTRE 315 N Y 350 N	M2	17705
Demanda	GEOSINTETICOS	6702	GEOTEXTIL NO TEJIDO CON RESISTENCIA A LA TENSION GRAB: ENTRE 1070 N Y 1165 N, Y RESISTENCIA AL RASGADO TRAPEZOIDAL: ENTRE 400 N Y 420 N	M2	21975
Demanda	GEOSINTETICOS	6703	GEOTEXTIL NO TEJIDO CON RESISTENCIA A LA TENSION GRAB DE 1310 N, Y RESISTENCIA AL RASGADO TRAPEZOIDAL DE 470 N	M2	25129
Demanda	GEOSINTETICOS	6704	GEOTEXTIL NO TEJIDO CON RESISTENCIA A LA TENSION GRAB DE 1530 N, Y RESISTENCIA AL RASGADO TRAPEZOIDAL DE 570 N	M2	31384
Demanda	GEOSINTETICOS	6710	GEOTEXTIL TEJIDO CON RESISTENCIA A LA TENSION METODO TIRA ANCHA SENTIDO LONGITUDINAL: ENTRE 30 KN/M Y 39 KN/M, Y RESISTENCIA A LA TENSION GRAB: ENTRE 1140 N Y 1480 N	M2	8469
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	6715	UNION PVC E.L. D=2 1/2". NORMA NTC 382	UN	25395
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	6722	SUBBASE GRANULAR B-400	M3	29750
Demanda	LADRILLOS, BLOQUES Y ADOQUINES	6733	ADOQUIN DE ARCILLA CUARTERON 26x6x6	UN	1230
Demanda	CONCRETOS Y MORTEROS PREMEZCLADOS	6739	BOMBEO DE CONCRETO CON AUTOBOMBA (No incluye suministro ni instalación de concreto)	M3	75041
Demanda	EQUIPO LIVIANO Y HERRAMIENTAS	6780	MOTOSIERRA - POTENCIA 2 A 3 KW (INCLUYE COMBUSTIBLE)	DIA	134708
Demanda	MALLAS Y ACEROS PARA REFUERZO	6789	ACERO FIGURADO No. 7 (Ø 7/8") F'y=60000 PSI	KG	4665
Demanda	MARCOS, TAPAS, REJILLAS, HERRAJES Y CAJILLAS	6792	MARCO Y TAPA CIRCULAR CAMARA INSPECCIÓN ETB PL0025	UN	571200
Demanda	MARCOS, TAPAS, REJILLAS, HERRAJES Y CAJILLAS	6793	MARCO Y TAPA CAJA INSPECCION SENCILLA CODENSA CS 275	UN	543830
Demanda	FORMALETAS, ANDAMIOS Y ACCESORIOS	6807	FORMALETA MADERA SUMIDEROS	M2	50700
Demanda	TRANSPORTES DE MATERIALES Y ACARREOS	6824	TRANSPORTE TUBERIA Y PREFABRICADOS	KG	42
